instances,features,targets,sillhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.4,0.6448368259260049
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.5,0.6518911798857316
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.6,0.6494767738308884
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.7,0.6545250453200672
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.8,0.6512193495965792
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.9,0.6549324834376798
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,1.0,0.6543723970792967
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.0,0.43863277292733976
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.1,0.367244036950936
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.2,0.3405276022418762
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.3,0.34112745123412386
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.4,0.34579411963208906
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.5,0.3455945382468585
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.6,0.33083647339858635
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.7,0.32529580013849985
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.8,0.3213427761675591
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,0.9,0.32886765981014826
1479,8,10,-0.00106972663521,0.7779998900030001,1,463,20,0,0,1.0,0.3271860733399217
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.0,0.6107971584949798
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.1,0.6121594549365372
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.2,0.6120943082971986
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.3,0.6107033271660394
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.4,0.6130832382772534
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.5,0.6160615677016386
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.6,0.6149657253871225
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.7,0.6128229984256729
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.8,0.6189771628156135
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,0.9,0.6153505482297728
1885,136,7,0.0346396106737,0.6774343507260001,125,1094,29,0,0,1.0,0.6168343873264527
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.0,0.3493103259353929
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.1,0.2802907777025666
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.2,0.26264566866277783
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.3,0.2520534665701263
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.4,0.24106292603704665
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.5,0.2368434652738428
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.6,0.2339692588499841
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.7,0.22237134984128207
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.8,0.22517591678235188
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,0.9,0.2261716948183846
3823,64,10,0.174097013891,0.999962560318,3,389,376,0,0,1.0,0.22366854961218785
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.0,0.7669829755126328
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.1,0.766741544745915
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.2,0.7653062724148505
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.3,0.7643800871697611
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.4,0.7643074848132292
